epoch,train_loss,train_accuracy,test_loss,test_accuracy,f1_score,mcc,confusion_matrix
6,,,0.7324800170817465,61.785393043042305,0.5354987714874087,0.4287427972094614,"[[    0     0  8388  1947]
 [    0     0  6567  2733]
 [    0     0 11096  2482]
 [    0     0  3799 30805]]"
6,,,0.726967405907388,62.16140495745904,0.5397666940025189,0.431995307531313,"[[    0     0  8423  1815]
 [    0     0  6417  2808]
 [    0     0 11044  2455]
 [    0     0  3743 31112]]"
7,,,0.7193954974975226,62.291165931845995,0.5395399219268124,0.43043287826444937,"[[    0     0  8339  1899]
 [    0     0  6281  2944]
 [    0     0 10899  2600]
 [    0     0  3510 31345]]"
7,,,0.7249619811210992,61.91073034784788,0.5351271951281007,0.4268928362775331,"[[    0     0  8255  2080]
 [    0     0  6448  2852]
 [    0     0 10947  2631]
 [    0     0  3565 31039]]"
8,,,0.7195526522566688,61.9534924871345,0.5353423528406122,0.42727646965976884,"[[    0     0  8243  2092]
 [    0     0  6438  2862]
 [    0     0 10943  2635]
 [    0     0  3532 31072]]"
8,,,0.7138985509017728,62.34424996682248,0.5398322308727066,0.43106048956541576,"[[    0     0  8328  1910]
 [    0     0  6263  2962]
 [    0     0 10907  2592]
 [    0     0  3482 31373]]"
9,,,0.7099148314797653,62.37816476694634,0.5399643987473379,0.43116825039461615,"[[    0     0  8322  1916]
 [    0     0  6252  2973]
 [    0     0 10888  2611]
 [    0     0  3440 31415]]"
9,,,0.7156071656155136,61.999203739475355,0.5355626335211915,0.4276326618135384,"[[    0     0  8237  2098]
 [    0     0  6421  2879]
 [    0     0 10934  2644]
 [    0     0  3492 31112]]"
10,,,0.709061531188353,62.333928071132604,0.5407756388843428,0.4338574453565547,"[[    0     0  8409  1829]
 [    0     0  6375  2850]
 [    0     0 11040  2459]
 [    0     0  3622 31233]]"
10,,,0.7147851317277495,61.97561083504136,0.5364685012379904,0.4304228177579425,"[[    0     0  8327  2008]
 [    0     0  6535  2765]
 [    0     0 11078  2500]
 [    0     0  3652 30952]]"
11,,,0.7063791986062842,62.36931742778359,0.5404107309004295,0.43249201624061506,"[[    0     0  8364  1874]
 [    0     0  6308  2917]
 [    0     0 10953  2546]
 [    0     0  3511 31344]]"
11,,,0.7121288721853832,62.01100019169235,0.5361604924960139,0.4292113715077678,"[[    0     0  8279  2056]
 [    0     0  6482  2818]
 [    0     0 10996  2582]
 [    0     0  3546 31058]]"
12,,,0.7074706973051125,62.11274459206394,0.5358216945030462,0.4276431785017978,"[[    0     0  8185  2150]
 [    0     0  6367  2933]
 [    0     0 10864  2714]
 [    0     0  3345 31259]]"
12,,,0.7017139635558398,62.46516360204669,0.5400862110627863,0.4309359532922186,"[[    0     0  8262  1976]
 [    0     0  6219  3006]
 [    0     0 10822  2677]
 [    0     0  3315 31540]]"
13,,,0.7042098487323185,62.25872568824926,0.5346842525013666,0.42395714053959443,"[[    0     0  7972  2363]
 [    0     0  6131  3169]
 [    0     0 10609  2969]
 [    0     0  2991 31613]]"
13,,,0.698423640176935,62.59345001990651,0.5388941123688281,0.4270788339958542,"[[    0     0  8061  2177]
 [    0     0  6000  3225]
 [    0     0 10565  2934]
 [    0     0  2971 31884]]"
14,,,0.7033288454953229,62.27199669699338,0.5424700100916156,0.43916771538921784,"[[    0     0  8586  1652]
 [    0     0  6612  2613]
 [    0     0 11294  2205]
 [    0     0  3918 30937]]"
14,,,0.7092891500524755,61.91515401742926,0.5381376846999363,0.4354859095081804,"[[    0     0  8529  1806]
 [    0     0  6754  2546]
 [    0     0 11314  2264]
 [    0     0  3929 30675]]"
15,,,0.6967495694475354,62.53299320229441,0.5421851319775319,0.43645941650059816,"[[    0     0  8401  1837]
 [    0     0  6387  2838]
 [    0     0 11035  2464]
 [    0     0  3482 31373]]"
15,,,0.7026193405659693,62.1348629399708,0.5376208738852102,0.43238945341466756,"[[    0     0  8331  2004]
 [    0     0  6554  2746]
 [    0     0 11055  2523]
 [    0     0  3521 31083]]"
0,,,0.7303002044277371,48.60433224707669,0.31794242838848213,0.0,"[[32962     0]
 [34855     0]]"
0,,,0.7295000974299772,48.974445935384935,0.3220010438190517,0.0,"[[33213     0]
 [34604     0]]"
0,,,0.7303002044277371,48.60433224707669,0.31794242838848213,0.0,"[[32962     0]
 [34855     0]]"
0,,,0.7295000974299772,48.974445935384935,0.3220010438190517,0.0,"[[33213     0]
 [34604     0]]"
0,,,0.7295000974299772,48.974445935384935,0.3220010438190517,0.0,"[[33213     0]
 [34604     0]]"
0,,,0.7303002044277371,48.60433224707669,0.31794242838848213,0.0,"[[32962     0]
 [34855     0]]"
1,,,0.6653316165478724,74.44593538493298,0.7301056902885661,0.5665765694731737,"[[32628   334]
 [16996 17859]]"
1,,,0.6654130226598596,74.35451288025126,0.7285038093483795,0.5637125234210649,"[[32872   341]
 [17051 17553]]"
1,,,0.6654130226598596,74.35451288025126,0.7285038093483795,0.5637125234210649,"[[32872   341]
 [17051 17553]]"
1,,,0.6653316165478724,74.44593538493298,0.7301056902885661,0.5665765694731737,"[[32628   334]
 [16996 17859]]"
0,,,0.7792914946124239,23.14169013669139,0.1996960058148236,-0.594518525470396,"[[  754 32459]
 [19664 14940]]"
0,,,0.7801260701890261,23.249332763171477,0.2018617861617558,-0.5935788530115531,"[[  770 32192]
 [19858 14997]]"
1,,,0.6654130226598596,74.35451288025126,0.7285038093483795,0.5637125234210649,"[[32872   341]
 [17051 17553]]"
1,,,0.6653316165478724,74.44593538493298,0.7301056902885661,0.5665765694731737,"[[32628   334]
 [16996 17859]]"
2,,,0.5253472842135519,82.31269445714202,0.8203264912318333,0.6752605173916268,"[[31704  1258]
 [10737 24118]]"
2,,,0.5263696471194051,82.25518675258417,0.8195337057946338,0.6736969592926408,"[[31948  1265]
 [10769 23835]]"
1,,,0.50806544999469,85.49183832962237,0.8549315186885902,0.7101639293530068,"[[28771  4442]
 [ 5397 29207]]"
1,,,0.5070060023721659,85.56409159945146,0.855668753648973,0.7116405618762017,"[[28588  4374]
 [ 5416 29439]]"
2,,,0.5263696471194051,82.25518675258417,0.8195337057946338,0.6736969592926408,"[[31948  1265]
 [10769 23835]]"
2,,,0.5253472842135519,82.31269445714202,0.8203264912318333,0.6752605173916268,"[[31704  1258]
 [10737 24118]]"
2,,,0.5263696471194051,82.25518675258417,0.8195337057946338,0.6736969592926408,"[[31948  1265]
 [10769 23835]]"
2,,,0.5253472842135519,82.31269445714202,0.8203264912318333,0.6752605173916268,"[[31704  1258]
 [10737 24118]]"
3,,,0.4426702641934719,83.1192768774791,0.829153393813648,0.6856924363472343,"[[31451  1511]
 [ 9937 24918]]"
3,,,0.4439973418161554,83.06619284250262,0.8284217373599173,0.684475749945664,"[[31713  1500]
 [ 9984 24620]]"
2,,,0.38664595462241264,85.68500523467567,0.8568172092613735,0.7150794914893295,"[[29327  3886]
 [ 5822 28782]]"
2,,,0.3847332238026385,85.79707153073713,0.85796640903932,0.7173814872836158,"[[29128  3834]
 [ 5798 29057]]"
3,,,0.4439973418161554,83.06619284250262,0.8284217373599173,0.684475749945664,"[[31713  1500]
 [ 9984 24620]]"
3,,,0.4426702641934719,83.1192768774791,0.829153393813648,0.6856924363472343,"[[31451  1511]
 [ 9937 24918]]"
3,,,0.4439973418161554,83.06619284250262,0.8284217373599173,0.684475749945664,"[[31713  1500]
 [ 9984 24620]]"
3,,,0.4426702641934719,83.1192768774791,0.829153393813648,0.6856924363472343,"[[31451  1511]
 [ 9937 24918]]"
4,,,0.39608818396644774,83.71204860138313,0.8354855573196457,0.6925782901148919,"[[31439  1774]
 [ 9272 25332]]"
4,,,0.39456557743954207,83.78430187121224,0.8363971131163883,0.6939431556489645,"[[31163  1799]
 [ 9198 25657]]"
3,,,0.3538192001153838,85.73661471312502,0.8573418619512296,0.7159581435586757,"[[29287  3926]
 [ 5747 28857]]"
3,,,0.35146364892991083,85.8678502440391,0.8586818273722888,0.7186136899667906,"[[29087  3875]
 [ 5709 29146]]"
4,,,0.39608818396644774,83.71204860138313,0.8354855573196457,0.6925782901148919,"[[31439  1774]
 [ 9272 25332]]"
4,,,0.39456557743954207,83.78430187121224,0.8363971131163883,0.6939431556489645,"[[31163  1799]
 [ 9198 25657]]"
4,,,0.39608818396644774,83.71204860138313,0.8354855573196457,0.6925782901148919,"[[31439  1774]
 [ 9272 25332]]"
4,,,0.39456557743954207,83.78430187121224,0.8363971131163883,0.6939431556489645,"[[31163  1799]
 [ 9198 25657]]"
5,,,0.37175903778593494,84.28565109043456,0.8418646879781311,0.6995995913547882,"[[30836  2126]
 [ 8531 26324]]"
5,,,0.37323560799067873,84.25910907294632,0.8414644479617982,0.698984415663805,"[[31105  2108]
 [ 8567 26037]]"
4,,,0.34544006248690046,85.58326083430408,0.8557026096562024,0.7145564952842659,"[[29748  3465]
 [ 6312 28292]]"
4,,,0.3429900983594499,85.71597092174528,0.8570802434962054,0.7172064452410387,"[[29521  3441]
 [ 6246 28609]]"
5,,,0.37323560799067873,84.25910907294632,0.8414644479617982,0.698984415663805,"[[31105  2108]
 [ 8567 26037]]"
5,,,0.37175903778593494,84.28565109043456,0.8418646879781311,0.6995995913547882,"[[30836  2126]
 [ 8531 26324]]"
5,,,0.37323560799067873,84.25910907294632,0.8414644479617982,0.698984415663805,"[[31105  2108]
 [ 8567 26037]]"
5,,,0.37175903778593494,84.28565109043456,0.8418646879781311,0.6995995913547882,"[[30836  2126]
 [ 8531 26324]]"
6,,,0.35920808999887055,85.10402996298863,0.8506716921021563,0.7090282374158259,"[[30135  2827]
 [ 7275 27580]]"
6,,,0.36092811467231445,85.07601338897327,0.8503187361247839,0.7082798950565707,"[[30375  2838]
 [ 7283 27321]]"
5,,,0.3415010081147248,85.67910700856717,0.8566971587837869,0.7159541301956097,"[[29640  3573]
 [ 6139 28465]]"
5,,,0.3389216738770593,85.78674963504726,0.8578208834433442,0.7180419115098047,"[[29391  3571]
 [ 6068 28787]]"
6,,,0.36092811467231445,85.07601338897327,0.8503187361247839,0.7082798950565707,"[[30375  2838]
 [ 7283 27321]]"
6,,,0.35920808999887055,85.10402996298863,0.8506716921021563,0.7090282374158259,"[[30135  2827]
 [ 7275 27580]]"
6,,,0.36092811467231445,85.07601338897327,0.8503187361247839,0.7082798950565707,"[[30375  2838]
 [ 7283 27321]]"
6,,,0.35920808999887055,85.10402996298863,0.8506716921021563,0.7090282374158259,"[[30135  2827]
 [ 7275 27580]]"
7,,,0.35748446393968925,84.98606544081868,0.8494123503335121,0.7076495563202831,"[[30255  2707]
 [ 7475 27380]]"
7,,,0.35911528723982145,84.95362519722194,0.849009777569356,0.7067808527891202,"[[30492  2721]
 [ 7483 27121]]"
6,,,0.33685032881374627,85.75430939145052,0.8575056059613932,0.7165521100960066,"[[29381  3832]
 [ 5829 28775]]"
6,,,0.33417310385771515,85.88407036583747,0.8588354799697628,0.7191449099366025,"[[29165  3797]
 [ 5776 29079]]"
7,,,0.35911528723982145,84.95362519722194,0.849009777569356,0.7067808527891202,"[[30492  2721]
 [ 7483 27121]]"
7,,,0.35748446393968925,84.98606544081868,0.8494123503335121,0.7076495563202831,"[[30255  2707]
 [ 7475 27380]]"
7,,,0.35748446393968925,84.98606544081868,0.8494123503335121,0.7076495563202831,"[[30255  2707]
 [ 7475 27380]]"
7,,,0.35911528723982145,84.95362519722194,0.849009777569356,0.7067808527891202,"[[30492  2721]
 [ 7483 27121]]"
8,,,0.355439610891747,85.16743589365498,0.8513351333912382,0.7099319407058554,"[[30094  2868]
 [ 7191 27664]]"
8,,,0.35701667712825647,85.13941931963961,0.8509850514880786,0.7091865439475494,"[[30333  2880]
 [ 7198 27406]]"
7,,,0.34256274818249466,85.1025554064615,0.8509185846473012,0.702177876078785,"[[27537  5676]
 [ 4427 30177]]"
7,,,0.33963344046529736,85.30162053762331,0.852905214369968,0.7059279875740531,"[[27407  5555]
 [ 4413 30442]]"
8,,,0.35701667712825647,85.13941931963961,0.8509850514880786,0.7091865439475494,"[[30333  2880]
 [ 7198 27406]]"
8,,,0.355439610891747,85.16743589365498,0.8513351333912382,0.7099319407058554,"[[30094  2868]
 [ 7191 27664]]"
8,,,0.35701667712825647,85.13941931963961,0.8509850514880786,0.7091865439475494,"[[30333  2880]
 [ 7198 27406]]"
8,,,0.355439610891747,85.16743589365498,0.8513351333912382,0.7099319407058554,"[[30094  2868]
 [ 7191 27664]]"
9,,,0.3515277547375211,85.34143356385567,0.8531826395678896,0.7119874228455774,"[[29893  3069]
 [ 6872 27983]]"
9,,,0.3532169692780612,85.32963711163868,0.8530018127300977,0.7116365049164539,"[[30144  3069]
 [ 6880 27724]]"
8,,,0.3470893123802149,84.77815297049412,0.8474979268959311,0.6966316600337407,"[[26897  6316]
 [ 4007 30597]]"
8,,,0.34394362615245694,84.96247253638468,0.8493267422023553,0.6999641780421593,"[[26757  6205]
 [ 3993 30862]]"
9,,,0.3532169692780612,85.32963711163868,0.8530018127300977,0.7116365049164539,"[[30144  3069]
 [ 6880 27724]]"
9,,,0.3515277547375211,85.34143356385567,0.8531826395678896,0.7119874228455774,"[[29893  3069]
 [ 6872 27983]]"
9,,,0.3532169692780612,85.32963711163868,0.8530018127300977,0.7116365049164539,"[[30144  3069]
 [ 6880 27724]]"
9,,,0.3515277547375211,85.34143356385567,0.8531826395678896,0.7119874228455774,"[[29893  3069]
 [ 6872 27983]]"
9,,,0.34971734678970195,84.59825707418494,0.8455831205109483,0.6937237123641826,"[[26580  6633]
 [ 3812 30792]]"
9,,,0.3463272644804334,84.87105003170296,0.8482953481452549,0.6987732851342435,"[[26471  6491]
 [ 3769 31086]]"
0,,,0.7801260701890261,23.249332763171477,0.2018617861617558,-0.5935788530115531,"[[  770 32192]
 [19858 14997]]"
0,,,0.7792914946124239,23.14169013669139,0.1996960058148236,-0.594518525470396,"[[  754 32459]
 [19664 14940]]"
1,,,0.7435818888106436,31.46998540189038,0.24925258794937113,-0.47894593426820375,"[[  218 32744]
 [13731 21124]]"
1,,,0.7430449387374914,31.425748706076646,0.24705352445832263,-0.47794161872814583,"[[  204 33009]
 [13496 21108]]"
2,,,0.6738477182275844,71.44963652181606,0.7103891074114835,0.435125086464852,"[[19696 13266]
 [ 6096 28759]]"
2,,,0.6735244727921936,71.55580459176903,0.7115216055688509,0.4388612075498983,"[[19895 13318]
 [ 5972 28632]]"
3,,,0.575687235256411,85.22641815473996,0.8522756146608724,0.7049320844268316,"[[28730  4483]
 [ 5536 29068]]"
3,,,0.575318066297837,85.27507852013507,0.8527781188985432,0.7059587762177368,"[[28545  4417]
 [ 5569 29286]]"
4,,,0.5021557553478007,85.56556615597859,0.8556039820529331,0.7130048030574516,"[[29396  3817]
 [ 5972 28632]]"
4,,,0.5012061460119374,85.6024300691567,0.8560059418391455,0.7137890514639776,"[[29162  3800]
 [ 5964 28891]]"
5,,,0.4477650875752827,85.67615789551293,0.8567625722179042,0.7148353730541692,"[[29043  3919]
 [ 5795 29060]]"
5,,,0.449139922182515,85.58031172124983,0.8557803798568722,0.7127960116183124,"[[29221  3992]
 [ 5787 28817]]"
6,,,0.4026753604130925,85.6923780173113,0.8568927130160298,0.7151955460113757,"[[29318  3895]
 [ 5808 28796]]"
6,,,0.4007751757525048,85.76758040019465,0.857674918333359,0.7167104602426905,"[[29090  3872]
 [ 5780 29075]]"
7,,,0.37911164122370056,85.63339575622632,0.8563490252889835,0.7128409979821041,"[[28708  4505]
 [ 5238 29366]]"
7,,,0.3770985059580713,85.69975079994691,0.8570242659710369,0.7141291367509777,"[[28492  4470]
 [ 5228 29627]]"
8,,,0.36222076818065824,85.7410383827064,0.8573854754999461,0.7160584731942126,"[[29293  3920]
 [ 5750 28854]]"
8,,,0.3600608029174355,85.82066443517112,0.8582106326343656,0.7176527899133502,"[[29065  3897]
 [ 5719 29136]]"
9,,,0.35271076378676125,85.77642773935739,0.8577122611925303,0.7179348256577258,"[[29415  3547]
 [ 6099 28756]]"
9,,,0.3550415991190469,85.65993777371456,0.8565019293524413,0.7156217803644263,"[[29648  3565]
 [ 6160 28444]]"
0,,,0.34161150254449757,85.69532713036554,0.856857477893091,0.7163093580608616,"[[29654  3559]
 [ 6142 28462]]"
0,,,0.33902674342663786,85.80002064379138,0.8579518063778561,0.718341933343899,"[[29405  3557]
 [ 6073 28782]]"
1,,,0.3416211987863172,85.70269991300117,0.8569320756363925,0.7164445889546935,"[[29653  3560]
 [ 6136 28468]]"
1,,,0.33901370775024847,85.83541000044237,0.8583056270499587,0.7190543734259902,"[[29418  3544]
 [ 6062 28793]]"
2,,,0.34163135221263147,85.71449636521817,0.857052675328728,0.716641886747431,"[[29646  3567]
 [ 6121 28483]]"
2,,,0.3390899976047705,85.819189878644,0.8581440473314267,0.7187168489325059,"[[29409  3553]
 [ 6064 28791]]"
3,,,0.34153286924339693,85.71744547827241,0.8570786921421893,0.7167542917509961,"[[29662  3551]
 [ 6135 28469]]"
3,,,0.33898417110431867,85.8014952003185,0.8579674268231843,0.7183552292527562,"[[29401  3561]
 [ 6068 28787]]"
4,,,0.3416557478314301,85.69532713036554,0.856857477893091,0.7163093580608616,"[[29654  3559]
 [ 6142 28462]]"
4,,,0.33903353073686926,85.79707153073713,0.8579219168652247,0.7182900977934725,"[[29406  3556]
 [ 6076 28779]]"
5,,,0.34162391899329314,85.72629281743515,0.857169558549149,0.7168959341069189,"[[29655  3558]
 [ 6122 28482]]"
5,,,0.3390219580733551,85.819189878644,0.8581448173486604,0.7187024337325767,"[[29405  3557]
 [ 6060 28795]]"
6,,,0.3416500765900567,85.72334370438091,0.8571388841519361,0.7168546254302751,"[[29659  3554]
 [ 6128 28476]]"
6,,,0.33898324395688073,85.81181709600837,0.8580717359162225,0.7185421862546055,"[[29399  3563]
 [ 6059 28796]]"
7,,,0.3416034521781049,85.70269991300117,0.8569290124993045,0.7164911174582156,"[[29666  3547]
 [ 6149 28455]]"
7,,,0.33903436560956934,85.8132916525355,0.8580858155049874,0.718584298701556,"[[29403  3559]
 [ 6062 28793]]"
8,,,0.34156696394367037,85.70564902605541,0.8569618201785653,0.716500112970093,"[[29653  3560]
 [ 6134 28470]]"
8,,,0.33903184652609647,85.79412241768289,0.8578939633072361,0.7182021588552019,"[[29397  3565]
 [ 6069 28786]]"
9,,,0.3415946148757665,85.71007269563678,0.8570062029580938,0.7165869610949962,"[[29654  3559]
 [ 6132 28472]]"
9,,,0.3391162524667551,85.807393426427,0.8580262360387532,0.7184769693477535,"[[29404  3558]
 [ 6067 28788]]"
